Longitude,Latitude,hour,month,weekday,park
-122.331082201,47.602412413,14,7,3,103
-122.338247307,47.610246302,13,7,3,101
-122.302088663,47.611585266,13,7,3,124
-122.313436503,47.596654658,12,7,3,121
-122.313115706,47.662180577,12,7,3,85
-122.34242492,47.615648964,13,7,3,102
-122.344520045,47.690199289,13,7,3,53
-122.33815,47.610973,13,1,6,101
-122.286976686,47.548866307,13,7,3,57
-122.317229548,47.597079361,13,7,3,114
-122.324412807,47.596673267,14,7,3,106
-122.266746167,47.529223093,15,7,3,29
-122.315680051,47.599199533,15,7,3,122
-122.339358071,47.609781733,15,7,3,100
-122.359369246,47.695137115,16,7,3,43
-122.332582828,47.605731052,13,7,3,105
-122.306511937,47.673046462,12,7,3,76
-122.394112811,47.5803019,12,7,3,41
-122.319641087,47.598765974,13,7,3,113
-122.337238175,47.609981889,13,7,3,102
-122.320751346,47.606843704,16,7,3,118
-122.283467326,47.529294205,12,7,3,38
-122.321046108,47.59834527,13,7,3,112
-122.364364871,47.565631771,14,7,3,34
-122.331082201,47.602412413,16,7,3,103
-122.319551322,47.663573982,22,5,5,90
-122.302727335,47.612265425,19,7,3,124
-122.353861851,47.685487423,19,7,3,54
-122.329988317,47.580851427,20,7,3,80
-122.337338755,47.60925298,17,7,3,100
-122.27899086,47.678505466,16,7,3,34
-122.362219903,47.713276514,19,7,3,31
-122.308019912,47.733898279,16,7,3,27
-122.261313616,47.541702712,16,7,3,29
-122.342354,47.607666,13,1,6,90
-122.342879608,47.609812733,17,7,3,91
-122.346653313,47.644266471,17,7,3,105
-122.265535618,47.54112826,17,7,3,33
-122.361552609,47.644949775,18,7,3,74
-122.333646879,47.623118932,18,7,3,118
-122.320771373,47.613519515,18,7,3,122
-122.311081796,47.589988869,20,7,3,114
-122.320915219,47.622558497,18,7,3,127
-122.362150139,47.535515058,18,7,3,32
-122.338146748,47.610975163,18,7,3,101
-122.338146748,47.610975163,18,7,3,101
-122.353942897,47.652125425,18,7,3,82
-122.331735385,47.603126533,18,7,3,103
-122.362729784,47.701391227,19,7,3,40
-122.317464075,47.681894279,19,7,3,72
-122.269987327,47.529330662,19,7,3,32
-122.30263674,47.615900788,19,7,3,129
-122.34678488,47.61166775,20,7,3,88
-122.338146748,47.610975163,21,7,3,101
-122.287443865,47.539097092,21,7,3,47
-122.313642126,47.664904601,21,7,3,84
-122.298861854,47.608506591,21,7,3,117
-122.324583879,47.609570173,22,7,3,113
-122.374973996,47.551045572,22,7,3,47
-122.345864524,47.690566695,22,7,3,51
-122.341739126,47.619717144,22,7,3,106
-122.34188707,47.61854842,22,7,3,105
-122.273987704,47.535918807,22,7,3,37
-122.339256999,47.610510653,23,7,3,103
-122.371025192,47.54765734,23,7,3,41
-122.334817771,47.61236845,23,7,3,103
-122.346523619,47.615141143,23,7,3,93
-122.324734263,47.597512351,23,7,3,107
-122.344996835,47.725035552,0,7,4,19
-122.36224,47.557465,13,1,6,33
-122.310658794,47.615378307,9,7,3,132
-122.370632439,47.57123846,21,7,3,37
-122.293751048,47.538912489,22,7,3,50
-122.344996835,47.725035552,21,7,3,19
-122.317464075,47.681894279,20,7,3,72
-122.35675152,47.619190161,21,7,3,75
-122.334185793,47.723766838,21,7,3,27
-122.327672937,47.597936288,21,7,3,103
-122.314849129,47.526877095,22,7,3,19
-122.341102353,47.611348536,22,7,3,99
-122.354200805,47.715062684,22,7,3,27
-122.286251242,47.548903142,22,7,3,54
-122.340866024,47.517276866,23,7,3,16
-122.380035358,47.558383521,23,7,3,47
-122.36353,47.67599,13,1,6,67
-122.302775723,47.606521695,0,7,4,121
-122.317892558,47.537087208,0,7,4,23
-122.346722395,47.612326001,0,7,4,88
-122.26773578,47.53793775,1,7,4,33
-122.362150139,47.535515058,1,7,4,32
-122.323408496,47.614650576,1,7,4,118
-122.337073236,47.611050778,1,7,4,103
-122.337320426,47.611321241,1,7,4,104
-122.337073236,47.611050778,2,7,4,103
-122.316125603,47.606200257,3,7,4,123
-122.337320426,47.611321241,1,7,4,104
-122.314179501,47.602185021,2,7,4,126
-122.339336266,47.607731625,3,7,4,98
-122.312530466,47.675788569,1,7,4,76
-122.333211286,47.602016055,2,7,4,99
-122.314227487,47.581468579,2,7,4,98
-122.317589168,47.559422072,3,7,4,61
-122.329642921,47.601718209,1,7,4,102
-122.332224224,47.600880421,2,7,4,102
-122.351814053,47.654141755,0,7,4,85
-122.325717895,47.596675308,0,7,4,101
-122.32776,47.661358,13,1,6,96
-122.313115706,47.662180577,3,7,4,85
-122.313148997,47.660532243,3,7,4,89
-122.357640244,47.634742871,4,7,4,74
-122.329670741,47.611774826,4,7,4,113
-122.317280361,47.590763886,0,7,4,107
-122.28046254,47.634129304,12,7,6,51
-122.386770452,47.567463999,4,7,4,44
-122.319885,47.650032,13,1,6,105
-122.37419575,47.564075601,5,7,4,42
-122.342353366,47.607665979,5,7,4,90
-122.303257151,47.585019715,7,7,4,111
-122.327685992,47.60171208,5,7,4,105
-122.344441907,47.608901462,6,7,4,91
-122.374900241,47.669441778,8,7,4,72
-122.324438213,47.577724675,4,7,4,83
-122.350035818,47.613699092,5,7,4,85
-122.33273669,47.615154955,6,7,4,112
-122.310138649,47.618062222,12,7,2,135
-122.323083803,47.621529834,12,7,4,117
-122.338247307,47.610246302,10,7,4,101
-122.332983082,47.620237789,11,7,4,112
-122.32239865,47.608017973,11,7,4,118
-122.294019151,47.716458999,8,7,4,33
-122.326072753,47.732308298,8,7,4,25
-122.384742591,47.669818636,8,7,4,63
-122.307642254,47.605242989,9,7,4,129
-122.30544781,47.663995408,11,5,5,89
-122.386898721,47.589331524,10,7,4,49
-122.366755449,47.568341459,10,7,4,35
-122.282717488,47.630361275,11,7,4,64
-122.323067103,47.622568017,12,7,4,119
-122.314849129,47.526877095,11,7,4,19
-122.378185297,47.51838636,11,7,4,32
-122.323965171,47.648099405,19,7,0,113
-122.316665188,47.6579168,12,7,4,92
-122.317207596,47.599601727,11,7,4,118
-122.333368028,47.617329291,13,7,4,111
-122.326435571,47.612451184,13,7,4,114
-122.357311951,47.690606536,13,7,4,47
-122.339555127,47.719332278,14,7,4,27
-122.324615153,47.708602801,14,7,4,43
-122.323543045,47.605072895,14,7,4,116
-122.320771373,47.613519515,15,7,4,122
-122.338247307,47.610246302,15,7,4,101
-122.292753429,47.718303891,16,7,4,31
-122.335017881,47.610909012,15,7,4,102
-122.345422125,47.611557226,15,7,4,90
-122.318778522,47.612935636,13,7,4,122
-122.340683017,47.613446893,14,7,4,102
-122.338047721,47.611705679,15,7,4,102
-122.26222809,47.678890741,12,7,4,14
-122.267523831,47.503139197,14,7,4,17
-122.300103805,47.613537272,15,7,4,119
-122.320915219,47.622558497,15,7,4,127
-122.36934938,47.521036639,15,7,4,36
-122.327034673,47.608052029,16,7,4,111
-122.320771373,47.613519515,15,7,4,122
-122.347329476,47.65719937,16,7,4,99
-122.344896102,47.717174471,13,7,4,24
-122.28261958,47.72853662,12,7,4,20
-122.37076651,47.568425376,12,7,4,37
-122.28213531,47.554708455,14,7,4,55
-122.334198304,47.585041313,2,7,4,77
-122.320915219,47.622558497,17,7,4,127
-122.33845,47.608788,13,1,6,98
-122.270000915,47.518651581,18,7,4,27
-122.31306237,47.665668257,18,7,4,84
-122.357373004,47.623279096,18,7,4,73
-122.383192982,47.570181284,18,7,4,47
-122.298265706,47.57548208,18,7,4,97
-122.355933801,47.554723706,19,7,4,26
-122.313087957,47.663996256,19,7,4,86
-122.35483058,47.549258382,19,7,4,26
-122.340367253,47.610046277,20,7,4,101
-122.327680653,47.596655376,20,7,4,105
-122.342821736,47.610018897,20,7,4,92
-122.302759195,47.599277912,20,7,4,123
-122.335928554,47.611904236,17,7,4,101
-122.320771373,47.613519515,20,7,4,122
-122.303584836,47.62228537,17,7,4,133
-122.344996835,47.725035552,19,7,4,19
-122.327294332,47.658333285,10,7,4,94
-122.273537907,47.523310098,18,7,4,31
-122.337674869,47.604586865,18,7,4,94
-122.344996835,47.725035552,19,7,4,19
-122.335928554,47.611904236,17,7,4,101
-122.328232525,47.719518995,18,7,4,29
-122.344106802,47.618288722,19,7,4,97
-122.384293016,47.678608618,20,7,4,56
-122.336044,47.555744,13,1,6,40
-122.320771373,47.613519515,22,7,4,122
-122.281102615,47.536628203,23,7,4,41
-122.302040627,47.61414984,23,7,4,125
-122.282990812,47.609796533,22,7,4,78
-122.306825596,47.695304509,23,7,4,56
-122.320915219,47.622558497,20,7,4,127
-122.28604106,47.678507716,20,7,4,43
-122.320113575,47.614080416,21,7,4,121
-122.269982026,47.524739041,21,7,4,29
-122.316510492,47.674979447,22,7,4,76
-122.376766645,47.678648163,23,7,4,60
-122.325063686,47.597093661,23,7,4,102
-122.264789705,47.526153227,0,7,5,27
-122.35402758,47.616643611,0,7,5,80
-122.331783354,47.523666545,22,7,4,14
-122.344670445,47.703059536,22,7,4,37
-122.341102353,47.611348536,22,7,4,99
-122.313390555,47.583338315,23,7,4,107
-122.277100735,47.638025645,23,7,4,45
-122.334150901,47.604089629,0,7,5,98
-122.349916233,47.690941233,0,7,5,48
-122.313087957,47.663996256,0,7,5,86
-122.320915219,47.622558497,0,7,5,127
-122.357617726,47.704373855,1,7,5,37
-122.336584695,47.61395514,1,7,5,105
-122.312226212,47.600845833,0,7,5,124
-122.311891529,47.6700834,1,7,5,82
-122.320915219,47.622558497,2,7,5,127
-122.365221011,47.521022536,4,7,5,32
-122.346722395,47.612326001,4,7,5,88
-122.345223492,47.614372206,1,7,5,89
-122.356649313,47.732317055,1,7,5,13
-122.325066893,47.596254845,0,7,5,103
-122.314227487,47.581468579,1,7,5,98
-122.323543045,47.605072895,1,7,5,116
-122.293751048,47.538912489,2,7,5,50
-122.288801003,47.564203472,2,7,5,68
-122.346071521,47.621899783,2,7,5,101
-122.292840975,47.723795095,3,7,5,28
-122.391092462,47.538820553,3,7,5,45
-122.320771373,47.613519515,3,7,5,122
-122.33291,47.606087,13,1,6,106
-122.318702228,47.675413336,3,7,5,75
-122.356116765,47.658629931,3,7,5,78
-122.320771373,47.613519515,3,7,5,122
-122.384747756,47.667056354,4,7,5,63
-122.340683017,47.613446893,1,7,5,102
-122.374858631,47.663663057,4,7,5,74
-122.328358841,47.613698026,6,7,5,115
-122.313436503,47.596654658,11,7,5,121
-122.359580275,47.653651281,5,7,5,75
-122.327864012,47.617783416,7,7,5,118
-122.339162164,47.6119615,7,7,5,103
-122.282070683,47.544584174,7,7,5,49
-122.32505692,47.598771326,4,7,5,107
-122.319172553,47.661308851,5,7,5,89
-122.322772556,47.598347633,5,7,5,110
-122.355473595,47.70780643,8,7,5,31
-122.341557689,47.610103084,9,7,5,94
-122.302040627,47.61414984,11,7,5,125
-122.290974913,47.662531365,8,7,5,62
-122.305888686,47.588490808,9,7,5,117
-122.346942698,47.61304278,10,7,5,93
-122.330510335,47.601885903,11,7,5,101
-122.316900598,47.618184524,8,7,5,123
-122.344562703,47.612221863,12,7,5,89
-122.349139694,47.613755404,10,7,5,89
-122.264493912,47.682926756,9,7,5,15
-122.313910195,47.619958984,10,7,5,124
-122.338247307,47.610246302,10,7,5,101
-122.345422125,47.611557226,10,7,5,90
-122.344363969,47.615036752,10,7,5,93
-122.325711258,47.598352858,10,7,5,106
-122.330510335,47.601885903,11,7,5,101
-122.373611511,47.682338229,11,7,5,53
-122.362150139,47.535515058,9,7,5,32
-122.3493,47.663586,13,1,6,81
-122.326536782,47.617406614,11,7,5,113
-122.344896102,47.717174471,12,7,5,24
-122.344896102,47.717174471,12,7,5,24
-122.345443946,47.61508874,12,7,5,90
-122.398382076,47.679090438,4,7,2,45
-122.316143638,47.552706916,13,7,5,51
-122.329616375,47.726466739,12,7,5,25
-122.336399457,47.602655657,12,7,5,95
-122.320841551,47.658490918,13,7,5,93
-122.304459462,47.559875133,13,7,5,75
-122.322275771,47.679517762,13,7,5,75
-122.320841551,47.658490918,12,7,5,93
-122.337338755,47.60925298,12,7,5,100
-122.358660998,47.625721059,14,7,5,68
-122.337338755,47.60925298,14,7,5,100
-122.36149441,47.676885171,12,7,5,68
-122.367311993,47.521027576,15,7,5,36
-122.333937607,47.705489942,15,7,5,41
-122.336165513,47.616053297,15,7,5,107
-122.326414975,47.604857598,13,7,5,109
-122.320915219,47.622558497,13,7,5,127
-122.336564685,47.60505166,14,7,5,97
-122.350854033,47.622086915,14,7,5,87
-122.331478061,47.652536523,13,7,5,116
-122.353623508,47.673171623,14,7,5,67
-122.356705965,47.625018566,16,7,5,74
-122.336938539,47.612168781,16,7,5,103
-122.355309074,47.680526955,16,7,5,63
-122.345628127,47.660072018,16,7,5,99
-122.368614591,47.661831685,18,7,5,77
-122.325963434,47.680506461,19,7,5,78
-122.343702997,47.612886564,17,7,5,91
-122.334276735,47.62258111,17,7,5,116
-122.308703081,47.622658231,19,7,5,133
-122.320771373,47.613519515,18,7,5,122
-122.324615153,47.708602801,19,7,5,43
-122.336255182,47.592395763,19,7,5,83
-122.335928554,47.611904236,19,7,5,101
-122.340462679,47.612730311,19,7,5,103
-122.281326694,47.533367703,19,7,5,39
-122.359314745,47.690617869,19,7,5,48
-122.324615153,47.708602801,19,7,5,43
-122.318168851,47.615838399,18,7,5,120
-122.324615153,47.708602801,18,7,5,43
-122.337338755,47.60925298,17,7,5,100
-122.316510634,47.675822135,17,7,5,77
-122.271457765,47.536953915,18,7,5,36
-122.342880738,47.51820231,19,7,5,19
-122.333694,47.605267,14,1,6,102
-122.304231467,47.61529578,18,7,5,130
-122.331735385,47.603126533,19,7,5,103
-122.345592092,47.627152566,19,7,5,104
-122.327016111,47.627458679,17,7,5,120
-122.344603723,47.697446426,17,7,5,40
-122.34216301,47.608171743,17,7,5,91
-122.264496398,47.522408654,19,7,5,24
-122.342880738,47.51820231,20,7,5,19
-122.356459561,47.521949867,1,7,4,26
-122.322215421,47.620482268,22,7,5,120
-122.386796468,47.595148183,22,7,5,48
-122.407524043,47.580269691,23,7,5,25
-122.347576793,47.623902106,23,7,5,97
-122.387202705,47.581187603,0,7,6,43
-122.320915219,47.622558497,0,7,6,127
-122.325711258,47.598352858,0,7,6,106
-122.34024218,47.612013582,0,7,6,104
-122.303098808,47.618795464,23,7,5,132
-122.354751201,47.624576885,22,7,5,80
-122.342362258,47.731401249,22,7,5,18
-122.32277269,47.615228612,23,7,5,120
-122.337320426,47.611321241,23,7,5,104
-122.318168851,47.615838399,20,7,5,120
-122.340128233,47.610623458,20,7,5,101
-122.328181804,47.643192239,21,7,5,118
-122.344996835,47.725035552,20,7,5,19
-122.313034216,47.667491533,22,7,5,83
-122.336165513,47.616053297,20,7,5,107
-122.324495885,47.617046946,20,7,5,113
-122.282344886,47.537044021,21,7,5,44
-122.333268217,47.596783427,21,7,5,95
-122.320771373,47.613519515,23,7,5,122
-122.342353366,47.607665979,0,7,6,90
-122.325963434,47.680506461,20,7,5,78
-122.34458491,47.6157531,22,7,5,93
-122.353168644,47.617308877,22,7,5,79
-122.320771373,47.613519515,23,7,5,122
-122.35402758,47.616643611,23,7,5,80
-122.327021155,47.59751593,23,7,5,104
-122.334194979,47.591353941,0,7,6,88
-122.349123745,47.719583909,3,7,6,23
-122.357681161,47.553703099,3,7,6,27
-122.382374917,47.591314248,3,7,6,50
-122.331124149,47.601717571,3,7,6,102
-122.292036907,47.560779256,3,7,6,72
-122.317280766,47.592686633,4,7,6,110
-122.334198304,47.585041313,4,7,6,77
-122.346301274,47.620318688,4,7,6,97
-122.320771373,47.613519515,2,7,6,122
-122.320771373,47.613519515,1,7,6,122
-122.287854851,47.530343431,2,7,6,38
-122.331963986,47.60253739,3,7,6,102
-122.320771373,47.613519515,1,7,6,122
-122.355990877,47.692422274,1,7,6,46
-122.320771373,47.613519515,0,7,6,122
-122.294968361,47.612956186,1,7,6,105
-122.386583566,47.580252743,3,7,6,43
-122.301754945,47.604325529,2,7,6,121
-122.294289245,47.586581789,2,7,6,101
-122.322411064,47.637143582,3,7,6,124
-122.332251471,47.602012153,4,7,6,102
-122.320771373,47.613519515,4,7,6,122
-122.344441907,47.608901462,4,7,6,91
-122.320771373,47.613519515,5,7,6,122
-122.334662853,47.57981126,5,7,6,67
-122.329973447,47.585138455,7,7,6,79
-122.333266029,47.585042564,5,7,6,77
-122.2770719,47.549324685,6,7,6,46
-122.320113575,47.614080416,4,7,6,121
-122.307509089,47.690774469,19,7,4,60
-122.324739379,47.581892216,10,7,6,88
-122.303257151,47.585019715,10,7,6,111
-122.295817531,47.543532948,10,7,6,52
-122.28213531,47.554708455,10,7,6,55
-122.34210065,47.690544166,11,7,6,56
-122.331082201,47.602412413,12,7,6,103
-122.325116047,47.660777364,9,7,6,93
-122.283286678,47.540681662,4,7,6,47
-122.282033476,47.531537725,9,7,6,38
-122.359580275,47.653651281,10,7,6,75
-122.331124149,47.601717571,9,7,6,102
-122.33653319,47.604571633,11,7,6,96
-122.358660998,47.625721059,12,7,6,68
-122.325714577,47.597514069,13,7,6,105
-122.307773502,47.682149575,13,7,6,69
-122.313910195,47.619958984,13,7,6,124
-122.337238175,47.609981889,14,7,6,102
-122.391426816,47.516339208,14,7,6,25
-122.352825475,47.62034258,15,7,6,82
-122.335928554,47.611904236,15,7,6,101
-122.362021029,47.702962044,16,7,6,37
-122.282547007,47.53543987,16,7,6,41
-122.302108331,47.610021769,16,7,6,121
-122.369874193,47.690638907,15,7,6,47
-122.34502704,47.727768618,13,7,6,17
-122.323107745,47.596671149,15,7,6,107
-122.337320426,47.611321241,16,7,6,104
-122.346637804,47.616966959,12,7,6,95
-122.338090378,47.7123018,14,7,6,33
-122.286112977,47.539780196,17,7,6,45
-122.332811483,47.605142386,18,7,6,106
-122.328222017,47.592394084,18,7,6,93
-122.394298177,47.541393349,18,7,6,42
-122.28213531,47.554708455,18,7,6,55
-122.347790537,47.733221593,20,7,6,12
-122.30559753,47.612915458,20,7,6,131
-122.309464745,47.588088087,20,7,6,112
-122.307773502,47.682149575,17,7,6,69
-122.346653313,47.644266471,16,7,6,105
-122.348561989,47.689835815,17,7,6,53
-122.31468793,47.584123382,17,7,6,104
-122.374901489,47.668666146,22,7,6,72
-122.337320426,47.611321241,19,7,6,104
-122.356500515,47.516446338,16,7,6,24
-122.271621568,47.516859376,18,7,6,27
-122.290990578,47.562136261,20,7,6,71
-122.34667213,47.660978967,21,7,6,94
-122.318778522,47.612935636,22,7,6,122
-122.333606745,47.613560244,22,7,6,109
-122.360959323,47.54121914,23,7,6,30
-122.268522133,47.544277905,23,7,6,37
-122.337653884,47.614389419,23,7,6,105
-122.320771373,47.613519515,23,7,6,122
-122.282056996,47.543869134,0,7,0,47
-122.402333864,47.689523281,0,7,0,34
-122.325707866,47.599191758,22,7,6,107
-122.320771373,47.613519515,23,7,6,122
-122.320113575,47.614080416,22,7,6,121
-122.395713511,47.634116576,21,7,6,45
-122.30377916,47.642807415,21,7,6,116
-122.333937607,47.705489942,21,7,6,41
-122.315686396,47.6776667,21,7,6,76
-122.320749187,47.605719685,23,7,6,117
-122.324412807,47.596673267,0,7,0,106
-122.347333798,47.659003785,20,7,6,95
-122.320771373,47.613519515,0,7,0,122
-122.330510335,47.601885903,0,7,0,101
-122.33419274,47.595571916,1,7,0,92
-122.297836427,47.577937946,1,7,0,98
-122.3596266,47.522334226,1,7,0,27
-122.324936952,47.592392695,2,7,0,99
-122.32289161,47.682407637,2,7,0,74
-122.314227487,47.581468579,2,7,0,98
-122.318224645,47.619343097,2,7,0,128
-122.325963434,47.680506461,2,7,0,78
-122.307773502,47.682149575,3,7,0,69
-122.324645299,47.618485518,3,7,0,114
-122.34586311,47.612990814,4,7,0,90
-122.320743057,47.60389602,4,7,0,117
-122.304888772,47.585501595,3,7,0,110
-122.357617726,47.704373855,1,7,0,37
-122.325711258,47.598352858,2,7,0,106
-122.32956131,47.552281475,2,7,0,40
-122.33835,47.609516,14,1,6,101
-122.344560665,47.693823402,3,7,0,46
-122.321718716,47.612322189,6,7,0,120
-122.326812331,47.61465314,6,7,0,113
-122.335214559,47.601722777,4,7,0,96
-122.28213531,47.554708455,4,7,0,55
-122.32905709,47.578767763,5,7,0,80
-122.331243563,47.606784793,5,7,0,107
-122.303415679,47.643159462,7,7,0,112
-122.321046108,47.59834527,7,7,0,112
-122.290798046,47.72094623,8,7,0,28
-122.34586311,47.612990814,4,7,0,90
-122.353950653,47.687665023,4,7,0,53
-122.345437708,47.520052082,5,7,0,21
-122.330984509,47.57981152,8,7,0,79
-122.322973021,47.675876949,14,7,5,80
-122.365997491,47.688745916,8,7,0,48
-122.331082201,47.602412413,9,7,0,103
-122.362259426,47.640820574,10,7,0,76
-122.290291494,47.59518644,11,7,0,96
-122.346954703,47.610378237,11,7,0,86
-122.344560665,47.693823402,11,7,0,46
-122.355419403,47.622687357,11,7,0,79
-122.351247129,47.680312896,11,7,0,59
-122.341542601,47.612782411,11,7,0,98
-122.338757521,47.604134515,11,7,0,95
-122.324583879,47.609570173,11,7,0,113
-122.325138554,47.655008917,12,7,0,100
-122.335866562,47.600883019,12,7,0,95
-122.333198512,47.608926406,11,7,0,105
-122.347635817,47.630986583,10,7,0,98
-122.347329476,47.65719937,11,7,0,99
-122.364520149,47.676881385,9,7,0,65
-122.337338755,47.60925298,9,7,0,100
-122.339120543,47.611201038,9,7,0,103
-122.320863687,47.619323644,12,7,0,123
-122.295063531,47.563317275,12,7,0,75
-122.309391779,47.593080245,9,7,0,124
-122.301222286,47.687179014,9,7,0,58
-122.268352107,47.501426927,9,7,0,17
-122.345047044,47.729584799,9,7,0,17
-122.287401126,47.685761622,10,7,0,44
-122.360464806,47.527386039,10,7,0,29
-122.333526441,47.536167116,11,7,0,21
-122.308703081,47.622658231,13,7,4,133
-122.350563903,47.525585988,14,7,6,25
-122.32657554,47.620224479,15,7,4,117
-122.355473595,47.70780643,11,7,0,31
-122.322487033,47.60225158,12,7,0,114
-122.333001392,47.610381997,13,7,0,107
-122.353942897,47.652125425,13,7,0,82
-122.36934938,47.521036639,13,7,0,36
-122.324495885,47.617046946,13,7,0,113
-122.349791176,47.650010373,13,7,0,94
-122.320738623,47.602196827,13,7,0,117
-122.411306311,47.578932708,13,7,0,21
-122.302921627,47.636222813,13,7,0,125
